1574977741.523060,0
1574977741.628339,1
1574977741.731222,0
1574977741.834802,1
1574977741.938428,0
1574977742.041818,2
1574977742.145554,1
1574977742.249520,1
1574977742.352588,2
1574977742.456107,1
1574977742.562008,1
1574977742.666211,1
1574977742.770695,2
1574977742.874048,2
1574977742.978387,1
1574977743.082609,1
1574977743.186049,1
1574977743.289741,2
1574977743.392812,2
1574977743.495982,2
1574977743.600014,2
1574977743.703849,3
1574977743.808785,2
1574977743.912426,2
1574977744.016001,1
1574977744.120079,1
1574977744.223463,1
1574977744.327462,1
1574977744.432938,1
1574977744.536850,1
1574977744.640054,1
1574977744.744459,1
1574977744.848545,2
1574977744.953231,1
1574977745.058011,2
1574977745.162311,2
1574977745.268304,2
1574977745.372366,2
1574977745.476302,1
1574977745.581228,1
1574977745.685196,1
1574977745.788683,2
1574977745.892500,1
1574977745.996684,2
1574977746.099705,3
1574977746.203253,2
1574977746.306263,3
1574977746.409463,2
1574977746.513394,2
1574977746.616627,5
1574977746.719610,4
1574977746.824302,4
1574977746.927847,4
1574977747.031891,3
1574977747.136007,3
1574977747.239645,2
1574977747.343839,2
1574977747.447493,2
1574977747.551162,3
1574977747.654595,3
1574977747.758812,2
1574977747.862772,3
1574977747.966549,3
1574977748.070110,3
1574977748.174029,3
1574977748.277548,3
1574977748.381849,2
1574977748.485876,2
1574977748.588911,1
1574977748.693035,2
1574977748.799354,1
1574977748.903153,1
1574977749.006216,2
1574977749.109991,1
1574977749.214709,1
1574977749.317956,1
1574977749.422593,2
1574977749.527018,1
1574977749.631048,2
1574977749.734456,1
1574977749.838387,2
1574977749.943554,2
1574977750.047866,4
1574977750.152278,3
1574977750.256121,4
1574977750.359116,4
1574977750.462927,2
1574977750.566461,1
1574977750.670440,2
1574977750.774437,2
1574977750.877308,1
1574977750.981331,2
1574977751.084962,2
1574977751.188384,2
1574977751.292111,1
1574977751.397811,2
1574977751.500966,2
1574977751.604520,1
1574977751.707921,2
1574977751.811866,1
1574977751.914955,1
1574977752.018823,1
1574977752.126427,1
1574977752.231037,2
1574977752.335062,2
1574977752.439496,2
1574977752.543393,2
1574977752.647546,1
1574977752.751336,2
1574977752.855046,2
1574977752.958531,1
1574977753.062883,1
1574977753.168972,1
1574977753.271974,2
1574977753.376090,1
1574977753.479048,2
1574977753.581724,1
1574977753.684953,3
1574977753.787595,2
1574977753.891214,3
1574977753.995221,2
1574977754.099151,2
1574977754.203155,3
1574977754.306419,3
1574977754.409594,3
1574977754.512500,2
1574977754.615838,3
1574977754.719188,2
1574977754.823204,3
1574977754.926202,2
1574977755.030885,3
1574977755.135339,3
1574977755.239213,2
1574977755.342631,2
1574977755.446653,2
1574977755.550992,2
1574977755.655154,2
1574977755.758458,1
1574977755.864523,0
1574977755.969316,1
1574977756.073109,1
1574977756.176317,1
1574977756.283084,0
1574977756.386412,0
1574977756.489558,1
1574977756.594901,1
1574977756.698478,1
1574977756.803942,1
1574977756.908681,1
1574977757.011840,2
1574977757.116151,3
1574977757.219511,3
1574977757.323134,3
1574977757.426476,2
1574977757.533724,2
1574977757.637457,1
1574977757.740419,1
1574977757.843433,2
1574977757.949022,2
1574977758.053167,1
1574977758.157917,1
1574977758.261846,1
1574977758.365544,2
1574977758.468690,1
1574977758.571988,2
1574977758.676451,2
1574977758.779534,2
1574977758.883482,1
1574977758.987203,2
1574977759.090610,2
1574977759.198278,1
1574977759.302571,1
1574977759.407075,2
1574977759.510430,1
1574977759.613965,2
1574977759.717400,1
1574977759.821200,2
1574977759.926839,3
1574977760.036028,3
1574977760.139430,2
1574977760.243115,3
1574977760.346701,1
1574977760.450950,3
1574977760.555765,2
1574977760.660316,2
1574977760.764342,1
1574977760.869204,2
1574977760.973078,1
1574977761.076894,2
1574977761.180528,2
1574977761.283119,2
1574977761.386490,1
1574977761.490847,1
1574977761.594727,2
1574977761.698298,2
1574977761.805343,2
1574977761.908656,2
1574977762.011612,2
1574977762.115409,2
1574977762.220724,2
1574977762.326469,2
1574977762.429780,2
1574977762.534913,2
1574977762.638304,2
1574977762.741527,1
1574977762.845899,2
1574977762.950542,1
1574977763.061168,2
1574977763.163770,2
1574977763.267915,3
1574977763.372171,3
1574977763.481448,3
1574977763.584998,2
1574977763.688502,4
1574977763.792149,3
1574977763.896163,2
1574977763.999507,2
1574977764.104264,5
1574977764.207506,4
1574977764.311454,3
1574977764.414706,2
1574977764.518374,3
1574977764.621987,4
1574977764.725743,4
1574977764.829010,3
1574977764.933246,3
1574977765.038076,4
1574977765.143775,4
1574977765.247168,3
1574977765.351536,3
1574977765.455174,4
1574977765.559984,3
1574977765.663445,4
1574977765.769015,3
1574977765.874050,4
1574977765.977404,3
1574977766.081556,3
1574977766.188465,5
1574977766.292542,4
1574977766.395457,7
1574977766.499126,6
1574977766.603406,6
1574977766.708617,6
1574977766.811740,6
1574977766.916116,6
1574977767.019783,5
1574977767.123925,5
1574977767.228335,5
1574977767.335749,5
1574977767.440053,9
1574977767.543269,5
1574977767.647091,4
1574977767.753243,4
1574977767.856726,4
1574977767.960491,5
1574977768.063530,4
1574977768.166931,4
1574977768.270811,5
1574977768.375279,5
1574977768.478975,4
1574977768.582623,5
1574977768.685574,5
1574977768.788448,5
1574977768.892438,4
1574977768.996787,5
1574977769.101124,5
1574977769.204598,8
1574977769.308988,6
1574977769.412897,7
1574977769.516333,6
1574977769.620466,6
1574977769.728458,7
1574977769.831499,6
1574977769.935972,5
1574977770.039465,6
1574977770.143150,5
1574977770.249989,7
1574977770.353412,7
1574977770.456834,7
1574977770.560295,7
1574977770.664499,6
1574977770.775332,7
1574977770.878649,7
1574977770.982761,7
1574977771.085870,6
1574977771.189657,6
1574977771.292916,6
1574977771.396081,6
1574977771.499667,7
1574977771.604333,14
1574977771.708963,7
1574977771.812097,6
1574977771.916850,7
1574977772.021841,8
1574977772.129366,9
1574977772.234238,10
1574977772.339778,8
1574977772.445770,8
1574977772.550587,9
1574977772.654026,9
1574977772.757816,8
1574977772.861357,8
1574977772.964542,10
1574977773.067687,9
1574977773.173046,9
1574977773.277576,8
1574977773.380737,9
1574977773.484260,10
1574977773.588005,8
1574977773.695362,8
1574977773.799899,8
1574977773.904291,8
1574977774.008077,9
1574977774.115493,9
1574977774.218281,8
1574977774.321819,8
1574977774.425013,8
1574977774.528152,8
1574977774.631656,8
1574977774.735805,8
1574977774.839790,12
1574977774.944370,8
1574977775.051187,8
1574977775.154397,9
1574977775.257678,9
1574977775.360491,9
1574977775.463795,8
1574977775.567972,9
1574977775.672787,9
1574977775.776635,10
1574977775.880433,9
1574977775.984456,9
1574977776.090964,9
1574977776.197838,9
1574977776.301888,8
1574977776.405810,9
1574977776.509411,9
1574977776.612789,10
1574977776.717699,9
1574977776.821796,12
1574977776.926240,9
1574977777.029538,10
1574977777.133996,9
1574977777.240476,10
1574977777.343888,10
1574977777.447717,10
1574977777.552307,10
1574977777.656470,10
1574977777.760459,10
1574977777.863940,11
1574977777.967916,11
1574977778.071098,11
1574977778.174134,10
1574977778.280296,10
1574977778.384142,10
1574977778.487302,9
1574977778.590774,10
1574977778.695210,9
1574977778.798020,11
1574977778.901015,11
1574977779.005535,12
1574977779.108606,11
1574977779.211393,12
1574977779.314710,12
1574977779.418216,13
1574977779.521775,12
1574977779.626014,11
1574977779.729290,13
1574977779.832977,17
1574977779.936454,9
1574977780.039595,9
1574977780.143123,8
1574977780.248922,10
1574977780.353908,8
1574977780.456973,9
1574977780.560866,9
1574977780.664520,8
1574977780.768324,8
1574977780.874394,8
1574977780.979642,9
1574977781.085936,9
1574977781.189069,8
1574977781.291927,9
1574977781.395559,9
1574977781.498477,11
1574977781.602661,10
1574977781.705928,10
1574977781.809919,10
1574977781.916944,9
1574977782.020847,10
1574977782.124338,9
1574977782.228136,10
1574977782.331657,10
1574977782.435674,9
1574977782.539641,9
1574977782.642677,9
1574977782.746284,8
1574977782.849710,12
1574977782.953827,15
1574977783.058180,8
1574977783.161474,9
1574977783.265505,9
1574977783.370714,8
1574977783.474694,9
1574977783.578533,9
1574977783.681880,9
1574977783.785352,9
1574977783.888982,9
1574977783.993271,9
1574977784.096404,9
1574977784.199741,9
1574977784.303374,9
1574977784.406632,9
1574977784.511302,11
1574977784.615661,9
1574977784.719083,8
1574977784.822721,12
1574977784.925888,11
1574977785.030026,10
1574977785.134673,11
1574977785.238752,10
1574977785.342923,10
1574977785.447528,10
1574977785.552065,10
1574977785.656197,9
1574977785.759448,9
1574977785.862710,8
1574977785.966721,9
1574977786.072419,8
1574977786.175866,8
1574977786.280192,8
1574977786.383179,7
1574977786.487097,8
1574977786.591235,8
1574977786.694214,8
1574977786.799363,8
1574977786.903542,8
1574977787.007824,7
1574977787.113317,8
1574977787.216416,7
1574977787.321423,8
1574977787.426299,9
1574977787.530553,9
1574977787.634026,13
1574977787.747513,10
1574977787.852095,10
1574977787.956294,12
1574977788.061480,11
1574977788.166136,12
1574977788.271581,12
1574977788.375469,12
1574977788.479405,12
1574977788.584153,11
1574977788.688191,11
1574977788.792300,9
1574977788.896466,8
1574977789.000997,10
1574977789.106375,9
1574977789.211430,9
1574977789.316031,8
1574977789.422345,8
1574977789.526581,7
