1574977855.833097,16
1574977855.936745,15
1574977856.040318,15
1574977856.144061,15
1574977856.247667,14
1574977856.352029,14
1574977856.456072,15
1574977856.560319,14
1574977856.664820,14
1574977856.769123,17
1574977856.873117,15
1574977856.977497,15
1574977857.081233,15
1574977857.184911,14
1574977857.289702,15
1574977857.393007,15
1574977857.496806,15
1574977857.604487,15
1574977857.708556,17
1574977857.812169,14
1574977857.915653,13
1574977858.019221,14
1574977858.123111,13
1574977858.227217,13
1574977858.330400,13
1574977858.434356,13
1574977858.547046,14
1574977858.651687,13
1574977858.754793,13
1574977858.858162,14
1574977858.961933,15
1574977859.067233,15
1574977859.171114,14
1574977859.276471,14
1574977859.381016,14
1574977859.488725,14
1574977859.592330,15
1574977859.697779,15
1574977859.800784,18
1574977859.904529,16
1574977860.008871,18
1574977860.112996,16
1574977860.217137,16
1574977860.321171,16
1574977860.425557,16
1574977860.529740,17
1574977860.633604,16
1574977860.738809,17
1574977860.844399,18
1574977860.947860,18
1574977861.053730,17
1574977861.157406,18
1574977861.261835,15
1574977861.366715,16
1574977861.470321,16
1574977861.573158,15
1574977861.676337,16
1574977861.780793,15
1574977861.883940,16
1574977861.987542,18
1574977862.090927,16
1574977862.194434,22
1574977862.297972,18
1574977862.401863,19
1574977862.504717,19
1574977862.607584,19
1574977862.711765,19
1574977862.815556,18
1574977862.918934,18
1574977863.023574,18
1574977863.130645,18
1574977863.233737,17
1574977863.337772,17
1574977863.440639,18
1574977863.545217,18
1574977863.649155,20
1574977863.752285,18
1574977863.856516,20
1574977863.960169,19
1574977864.064414,17
1574977864.167913,20
1574977864.271249,20
1574977864.374921,24
1574977864.478117,28
1574977864.581307,27
1574977864.686954,17
1574977864.792314,17
1574977864.895941,17
1574977864.999366,18
1574977865.105129,18
1574977865.209584,20
1574977865.313567,20
1574977865.418426,18
1574977865.521801,19
1574977865.625846,20
1574977865.731453,19
1574977865.835786,19
1574977865.940120,18
1574977866.043978,18
1574977866.147147,18
1574977866.251000,20
1574977866.353925,21
1574977866.457597,21
1574977866.561216,21
1574977866.665372,21
1574977866.769021,22
1574977866.871970,20
1574977866.976363,21
1574977867.084326,20
1574977867.187400,20
1574977867.297337,21
